server,value
nodejs,687019.0
nodejs,699002.0
nodejs,699816.0
nodejs,712253.0
nodejs,699002.0
nodejs,699816.0
nodejs,713098.0
nodejs,687019.0
nodejs,699002.0
nodejs,699816.0
nodejs,674682.0
nodejs,687019.0
nodejs,712253.0
nodejs,687019.0
nodejs,726016.0
nodejs,675440.0
nodejs,687019.0
nodejs,699816.0
nodejs,699816.0
nodejs,674682.0
nodejs,699816.0
nodejs,699816.0
nodejs,687019.0
nodejs,687019.0
nodejs,699816.0
nodejs,674682.0
nodejs,592258.0
nodejs,601142.0
nodejs,610296.0
nodejs,557645.0
nodejs,687019.0
nodejs,687019.0
nodejs,712253.0
nodejs,712253.0
nodejs,687019.0
nodejs,699816.0
nodejs,712253.0
nodejs,699002.0
nodejs,687019.0
nodejs,712253.0
nodejs,675440.0
nodejs,699816.0
nodejs,712253.0
nodejs,712253.0
nodejs,712253.0
nodejs,712253.0
nodejs,687019.0
nodejs,699816.0
nodejs,687019.0
nodejs,687019.0
nodejs,687019.0
nodejs,712253.0
nodejs,687019.0
nodejs,699002.0
nodejs,699002.0
nodejs,699002.0
nodejs,687019.0
nodejs,674682.0
nodejs,699002.0
nodejs,699816.0
nodejs,699002.0
nodejs,687019.0
nodejs,687019.0
nodejs,699816.0
nodejs,699816.0
nodejs,674682.0
nodejs,699816.0
nodejs,663512.0
nodejs,699816.0
nodejs,699816.0
nodejs,699002.0
nodejs,712253.0
nodejs,687019.0
php,610296.0
php,651997.0
php,621014.0
php,651997.0
php,640876.0
php,662780.0
php,651997.0
php,620373.0
php,662780.0
php,662780.0
php,640876.0
php,640876.0
php,630789.0
php,663512.0
php,662780.0
php,630789.0
php,651997.0
php,630789.0
php,651997.0
php,641560.0
php,651997.0
php,630789.0
php,651997.0
php,630789.0
php,641560.0
php,675440.0
php,641560.0
php,663512.0
php,651997.0
php,620373.0
php,630127.0
php,640876.0
php,640876.0
php,640876.0
php,662780.0
php,651997.0
php,651997.0
php,674682.0
php,641560.0
php,651997.0
php,651997.0
php,663512.0
php,652705.0
php,640876.0
php,651997.0
php,641560.0
php,651997.0
php,574156.0
php,651997.0
php,640876.0
php,651997.0
php,663512.0
php,640876.0
php,652705.0
php,641560.0
php,651997.0
php,651997.0
php,641560.0
php,651997.0
php,662780.0
php,640876.0
php,630789.0
php,652705.0
php,640876.0
php,621014.0
php,651997.0
php,641560.0
php,663512.0
php,651997.0
php,630789.0
php,662780.0
php,630789.0
php,641560.0
php,641560.0
php,640876.0
php,651997.0
php,651997.0
php,630789.0
php,583066.0
php,592258.0
php,641560.0
php,620373.0
php,630789.0
php,549992.0
php,610916.0
php,574156.0
php,640876.0
php,621014.0
php,620373.0
php,640876.0
php,630789.0
php,651997.0
php,641560.0
php,651997.0
php,651997.0
php,641560.0
php,663512.0
php,640876.0
php,651997.0
php,641560.0
php,640876.0
php,630789.0
php,641560.0
php,663512.0
php,663512.0
php,641560.0
php,651997.0
php,630789.0
php,640876.0
php,663512.0
php,641560.0
php,641560.0
php,591675.0
php,651997.0
php,663512.0
php,651997.0
php,651997.0
php,640876.0
php,652705.0
php,651997.0
php,651997.0
php,640876.0
php,652705.0
php,640876.0
php,641560.0
php,663512.0
php,641560.0
php,640876.0
php,630789.0
php,651997.0
php,630789.0
php,651997.0
php,640876.0
php,651997.0
php,651997.0
php,641560.0
php,640876.0
php,641560.0
php,640876.0
php,663512.0
php,663512.0
php,651997.0
php,651997.0
php,651997.0
php,640876.0
php,652705.0
php,651997.0
php,652705.0
php,630127.0
php,663512.0
php,663512.0
php,620373.0
php,651997.0
php,640876.0
php,621014.0
php,610916.0
php,640876.0
php,640876.0
php,662780.0
php,630789.0
php,651997.0
php,640876.0
php,652705.0
php,663512.0
php,651997.0
php,620373.0
php,574156.0
php,652705.0
php,663512.0
php,651997.0
php,651997.0
php,663512.0
php,641560.0
php,651997.0
php,662780.0
php,651997.0
php,641560.0
php,652705.0
php,651997.0
php,663512.0
php,640876.0
php,630789.0
php,620373.0
php,620373.0
php,601142.0
php,620373.0
php,630789.0
php,610296.0
php,610296.0
php,651997.0
php,651997.0
php,620373.0
php,630789.0
php,640876.0
php,640876.0
php,610916.0
php,630789.0
php,630789.0
php,630789.0
php,630789.0
php,640876.0
php,630127.0
php,640876.0
php,610296.0
php,630789.0
php,582501.0
php,640876.0
php,591675.0
php,630789.0
php,630789.0
php,620373.0
php,621014.0
php,630789.0
php,620373.0
php,610916.0
php,663512.0
php,640876.0
php,652705.0
php,582501.0
php,662780.0
php,651997.0
php,641560.0
php,641560.0
php,651997.0
php,651997.0
php,663512.0
php,640876.0
php,640876.0
php,651997.0
php,641560.0
php,630789.0
php,621014.0
php,630789.0
php,610916.0
php,652705.0
php,630789.0
php,630789.0
php,641560.0
php,651997.0
php,662780.0
php,630789.0
php,630127.0
php,651997.0
php,651997.0
php,640876.0
php,651997.0
php,663512.0
php,630789.0
php,651997.0
php,651997.0
php,651997.0
php,651997.0
php,651997.0
php,651997.0
php,651997.0
php,662780.0
php,640876.0
php,651997.0
php,630789.0
php,641560.0
php,620373.0
php,601142.0
php,601142.0
php,630789.0
php,652705.0
php,651997.0
php,630789.0
php,663512.0
php,630789.0
php,651997.0
php,662780.0
php,651997.0
php,651997.0
php,610296.0
php,630789.0
php,651997.0
php,641560.0
php,651997.0
php,630789.0
php,651997.0
php,641560.0
php,663512.0
php,651997.0
php,620373.0
php,610916.0
php,641560.0
php,610916.0
php,641560.0
php,620373.0
php,601142.0
php,663512.0
php,630789.0
php,651997.0
php,651997.0
php,663512.0
php,663512.0
php,630127.0
php,663512.0
php,651997.0
php,652705.0
php,651997.0
php,652705.0
php,651997.0
php,610916.0
php,641560.0
php,641560.0
php,663512.0
php,493548.0
php,630789.0
php,583066.0
php,641560.0
php,675440.0
php,641560.0
php,630789.0
php,641560.0
php,651997.0
php,651997.0
php,651997.0
php,610296.0
php,610916.0
php,663512.0
php,651997.0
php,663512.0
php,651997.0
php,651997.0
php,651997.0
php,630789.0
php,651997.0
php,641560.0
php,662780.0
php,630789.0
php,641560.0
php,641560.0
php,663512.0
php,651997.0
php,630789.0
php,641560.0
php,640876.0
php,601142.0
php,651997.0
php,651997.0
php,663512.0
php,630789.0
php,640876.0
php,651997.0
php,651997.0
php,640876.0
php,652705.0
php,640876.0
php,651997.0
php,641560.0
php,651997.0
php,640876.0
php,641560.0
php,651997.0
php,662780.0
php,662780.0
php,651997.0
php,640876.0
php,652705.0
php,630789.0
php,630789.0
php,641560.0
php,610916.0
php,652705.0
php,640876.0
php,663512.0
php,640876.0
php,663512.0
php,663512.0
php,663512.0
php,651997.0
php,651997.0
php,640876.0
php,651997.0
php,641560.0
php,651997.0
php,610296.0
php,651997.0
php,640876.0
php,651997.0
php,663512.0
php,641560.0
php,663512.0
php,651997.0
php,651997.0
php,651997.0
php,651997.0
php,640876.0
php,640876.0
php,662780.0
php,651997.0
php,651997.0
php,651997.0
php,651997.0
php,651997.0
php,640876.0
php,651997.0
php,663512.0
php,651997.0
php,621014.0
php,651997.0
php,663512.0
php,663512.0
php,651997.0
php,640876.0
php,640876.0
php,652705.0
php,651997.0
php,651997.0
php,630127.0
php,651997.0
php,630789.0
php,640876.0
php,583066.0
php,601142.0
php,583066.0
php,534348.0
php,542057.0
php,641560.0
php,437194.0
php,592258.0
php,499702.0
php,520019.0
php,506438.0
php,519569.0
php,427554.0
php,432476.0
php,640876.0
php,592258.0
php,377127.0
php,352990.0
php,326175.0
php,463486.0
php,506011.0
php,463486.0
php,422744.0
php,651997.0
php,566047.0
php,630789.0
php,630789.0
php,493143.0
php,565514.0
php,630789.0
php,549489.0
php,630789.0
php,565514.0
php,651997.0
php,566047.0
php,641560.0
php,557645.0
php,591675.0
php,651997.0
php,641560.0
php,566047.0
php,574156.0
php,640876.0
php,574156.0
php,630789.0
php,557645.0
php,651997.0
php,541569.0
php,663512.0
php,566047.0
php,662780.0
php,557645.0
php,663512.0
php,549489.0
php,640876.0
php,549992.0
php,652705.0
php,542057.0
php,651997.0
php,557645.0
php,641560.0
php,565514.0
php,630789.0
php,549992.0
php,630789.0
php,541569.0
php,534348.0
php,630789.0
php,534348.0
php,620373.0
php,542057.0
php,651997.0
php,534348.0
php,652705.0
php,526855.0
php,662780.0
php,512919.0
php,651997.0
php,566047.0
php,651997.0
php,640876.0
php,651997.0
php,641560.0
php,640876.0
php,640876.0
php,651997.0
