server,value
nodejs,653.8940
nodejs,678.9170
nodejs,443.9450
nodejs,271.2510
nodejs,403.4590
nodejs,632.9310
nodejs,707.5490
nodejs,704.6060
nodejs,709.0770
nodejs,706.1220
nodejs,712.0580
nodejs,716.6250
nodejs,706.0270
nodejs,703.0960
nodejs,701.6870
nodejs,701.6870
nodejs,692.9830
nodejs,703.0960
nodejs,698.7930
nodejs,260.7330
nodejs,398.6810
nodejs,545.6030
nodejs,703.1900
nodejs,710.5160
nodejs,707.5490
nodejs,706.0270
nodejs,708.9820
nodejs,715.0630
nodejs,707.5490
nodejs,710.6120
nodejs,715.0630
nodejs,722.8390
nodejs,715.0630
nodejs,715.0630
nodejs,665.5800
nodejs,712.0580
nodejs,697.3080
nodejs,680.3250
nodejs,707.5490
nodejs,572.5500
nodejs,607.7340
nodejs,486.3780
nodejs,461.6640
nodejs,524.3560
nodejs,534.2790
nodejs,581.4890
nodejs,710.5160
nodejs,707.6440
nodejs,710.6120
nodejs,718.0950
nodejs,700.1900
nodejs,706.0270
nodejs,708.9820
nodejs,710.6120
nodejs,706.0270
nodejs,708.9820
nodejs,715.1610
nodejs,700.1900
nodejs,710.5160
nodejs,716.6250
nodejs,725.8360
nodejs,709.0770
nodejs,713.5090
nodejs,718.0950
nodejs,707.5490
nodejs,709.0770
nodejs,704.6060
nodejs,528.4190
nodejs,307.2260
nodejs,443.3830
nodejs,695.8300
nodejs,700.1900
nodejs,706.0270
nodejs,706.0270
nodejs,708.9820
nodejs,707.5490
nodejs,710.5160
nodejs,706.0270
nodejs,708.9820
nodejs,706.1220
nodejs,674.9040
nodejs,342.2460
nodejs,704.5110
nodejs,709.0770
nodejs,706.0270
nodejs,703.1900
nodejs,703.0960
nodejs,701.6870
nodejs,709.0770
nodejs,710.6120
nodejs,703.0960
nodejs,703.0960
nodejs,703.0960
nodejs,700.1900
nodejs,710.5160
nodejs,709.0770
nodejs,708.9820
nodejs,710.5160
nodejs,680.3250
nodejs,718.1930
nodejs,719.6690
nodejs,708.9820
nodejs,715.0630
nodejs,721.1520
nodejs,706.0270
nodejs,678.9170
nodejs,678.9170
nodejs,684.4920
nodejs,701.5930
nodejs,704.5110
nodejs,706.0270
nodejs,709.0770
nodejs,706.1220
nodejs,709.0770
nodejs,713.6060
nodejs,707.5490
nodejs,703.1900
nodejs,712.0580
nodejs,695.8300
nodejs,472.7180
nodejs,655.2000
nodejs,715.0630
nodejs,712.0580
nodejs,709.0770
nodejs,715.0630
nodejs,710.5160
nodejs,709.0770
nodejs,713.6060
nodejs,715.0630
nodejs,706.0270
nodejs,704.5110
nodejs,707.5490
nodejs,710.6120
nodejs,701.6870
nodejs,710.6120
nodejs,708.9820
nodejs,712.0580
nodejs,700.1900
nodejs,707.5490
nodejs,707.5490
nodejs,710.5160
nodejs,704.6060
nodejs,706.1220
nodejs,710.5160
nodejs,707.6440
nodejs,707.5490
nodejs,710.6120
nodejs,709.0770
nodejs,703.0960
nodejs,703.1900
nodejs,698.7000
nodejs,697.3080
nodejs,704.6060
nodejs,701.5930
nodejs,700.1900
nodejs,704.6060
nodejs,698.7930
nodejs,688.7120
nodejs,695.9220
nodejs,706.0270
nodejs,688.7120
nodejs,694.3580
nodejs,691.5230
nodejs,710.6120
nodejs,713.6060
nodejs,712.0580
nodejs,713.6060
nodejs,706.1220
nodejs,701.6870
nodejs,715.0630
nodejs,716.5270
nodejs,712.0580
nodejs,713.6060
nodejs,719.6690
nodejs,712.0580
nodejs,710.5160
nodejs,709.0770
nodejs,704.6060
nodejs,706.1220
nodejs,707.6440
nodejs,707.5490
nodejs,709.0770
nodejs,692.8920
nodejs,683.0680
nodejs,677.6030
nodejs,695.8300
nodejs,707.5490
nodejs,710.5160
nodejs,701.5930
nodejs,695.8300
nodejs,706.1220
nodejs,709.0770
nodejs,716.5270
nodejs,707.5490
nodejs,703.0960
nodejs,707.5490
nodejs,700.1900
nodejs,704.6060
nodejs,709.0770
nodejs,704.6060
nodejs,719.6690
nodejs,701.6870
nodejs,704.6060
nodejs,688.7120
nodejs,707.5490
nodejs,707.5490
nodejs,707.5490
nodejs,685.9230
nodejs,687.3590
nodejs,677.6030
nodejs,684.4920
nodejs,698.7000
nodejs,715.0630
nodejs,709.0770
nodejs,704.6060
nodejs,709.0770
nodejs,706.0270
nodejs,718.0950
nodejs,712.0580
nodejs,710.5160
nodejs,707.6440
nodejs,715.0630
nodejs,713.6060
nodejs,712.0580
nodejs,707.5490
nodejs,701.6870
nodejs,712.0580
nodejs,718.0950
nodejs,719.6690
nodejs,672.2260
nodejs,712.0580
nodejs,710.6120
nodejs,704.6060
nodejs,708.9820
nodejs,698.7000
nodejs,715.0630
nodejs,713.6060
nodejs,707.5490
nodejs,678.9170
nodejs,716.6250
nodejs,707.5490
nodejs,715.0630
nodejs,713.5090
nodejs,704.6060
nodejs,710.5160
nodejs,712.0580
nodejs,718.1930
nodejs,707.5490
nodejs,718.1930
nodejs,708.9820
nodejs,704.6060
nodejs,710.6120
nodejs,713.6060
nodejs,719.6690
nodejs,716.6250
nodejs,706.1220
nodejs,708.9820
nodejs,715.0630
nodejs,721.2510
nodejs,715.0630
nodejs,722.8390
nodejs,707.5490
nodejs,719.6690
nodejs,718.1930
nodejs,716.6250
nodejs,718.1930
nodejs,713.6060
nodejs,706.1220
nodejs,707.6440
nodejs,709.0770
nodejs,694.4490
nodejs,713.6060
nodejs,713.6060
nodejs,710.6120
nodejs,719.6690
nodejs,677.6030
nodejs,715.0630
nodejs,713.6060
nodejs,715.1610
nodejs,708.9820
nodejs,701.6870
nodejs,712.0580
nodejs,706.0270
nodejs,713.6060
nodejs,706.1220
nodejs,715.0630
nodejs,710.5160
nodejs,708.9820
nodejs,710.5160
nodejs,710.6120
nodejs,712.0580
nodejs,716.6250
nodejs,701.6870
nodejs,668.2050
nodejs,645.1380
nodejs,701.5930
nodejs,710.5160
nodejs,691.6140
nodejs,707.5490
nodejs,704.6060
nodejs,700.1900
nodejs,694.4490
nodejs,706.1220
nodejs,703.1900
nodejs,704.6060
nodejs,706.0270
nodejs,709.0770
nodejs,704.6060
nodejs,710.5160
nodejs,703.1900
nodejs,706.0270
nodejs,715.0630
nodejs,710.5160
nodejs,710.5160
nodejs,707.6440
nodejs,708.9820
nodejs,710.5160
nodejs,712.0580
nodejs,704.6060
nodejs,707.5490
nodejs,709.0770
nodejs,710.6120
nodejs,713.6060
nodejs,718.0950
nodejs,715.0630
nodejs,715.1610
nodejs,709.0770
nodejs,715.0630
nodejs,719.6690
nodejs,716.6250
nodejs,713.6060
nodejs,724.3350
nodejs,712.0580
nodejs,710.5160
nodejs,718.0950
nodejs,710.5160
nodejs,708.9820
nodejs,712.0580
nodejs,718.0950
nodejs,712.0580
nodejs,710.5160
nodejs,707.5490
nodejs,704.6060
nodejs,704.6060
nodejs,709.0770
nodejs,712.0580
nodejs,709.0770
nodejs,669.5690
nodejs,700.1900
nodejs,724.3350
nodejs,587.5390
nodejs,719.6690
nodejs,700.1900
nodejs,712.0580
nodejs,715.1610
nodejs,708.9820
nodejs,715.0630
nodejs,701.6870
nodejs,701.6870
nodejs,710.6120
nodejs,712.0580
nodejs,687.3590
nodejs,715.0630
nodejs,716.6250
php,674.9040
php,672.1400
php,428.6880
php,628.2360
php,676.2070
php,670.8520
php,679.0050
php,670.8520
php,245.5080
php,539.4930
php,435.3690
php,666.8480
php,674.9040
php,680.3250
php,677.6030
php,673.5190
php,680.3250
php,679.0050
php,665.5800
php,643.7940
php,509.2040
php,280.0760
php,387.1870
php,397.2630
php,384.9730
php,441.0740
php,439.8910
php,406.8660
php,677.6030
php,492.8140
php,672.1400
php,499.3750
php,680.3250
php,672.1400
php,517.0760
php,676.2070
php,502.3840
php,665.4960
php,494.2520
php,679.0050
php,547.3660
php,618.9070
php,670.8520
php,503.8790
php,647.6050
php,680.3250
php,679.0050
php,642.6120
php,677.6030
php,313.5180
php,596.9560
php,565.8250
php,665.5800
php,669.4830
php,674.8170
php,670.8520
php,681.7380
php,679.0050
php,677.6030
php,677.6030
php,679.0050
php,677.6030
php,677.6030
php,668.2050
php,674.9040
php,674.9040
php,672.1400
php,669.4830
php,677.6030
php,672.1400
php,681.7380
php,655.1180
php,680.4130
php,680.3250
php,673.5190
php,669.4830
php,680.3250
php,677.6030
php,677.6030
php,679.0050
php,680.4130
php,674.9040
php,669.4830
php,670.8520
php,666.8480
php,669.4830
php,668.1200
php,662.8910
php,658.9820
php,632.9310
php,651.2990
php,670.8520
php,672.1400
php,673.5190
php,674.9040
php,677.6030
php,669.4830
php,669.4830
php,664.2330
php,657.7440
php,664.2330
php,641.3560
php,448.7250
php,345.0570
php,396.8130
php,329.5110
php,407.8780
php,391.7220
php,383.6520
php,496.4480
php,665.4960
php,497.2000
php,670.8520
php,476.7520
php,676.2940
php,679.0050
php,494.9970
php,455.4180
php,457.2820
php,656.4280
php,275.2460
php,228.7900
php,623.5370
php,603.3350
php,608.8610
php,618.9800
php,615.4980
php,629.4410
php,547.3660
php,549.1400
php,510.7890
php,504.6540
php,576.4460
php,651.2990
php,648.8050
php,586.5550
php,647.5250
php,658.9820
php,656.4280
php,660.3080
php,651.2990
php,631.7120
php,650.0900
php,500.1360
php,651.2990
php,482.8900
php,650.0900
php,498.6630
php,661.5550
php,474.0410
php,661.6390
php,489.2330
php,656.4280
php,513.1350
php,656.4280
php,509.9960
php,656.4280
php,519.4800
php,643.7940
php,501.6170
php,625.8400
php,492.7680
php,478.7950
php,661.5550
php,487.7790
php,657.6610
php,660.2250
php,660.3080
php,640.1840
php,656.4280
php,655.1180
php,648.8050
php,637.7730
php,645.0590
php,645.1380
php,641.4350
php,661.6390
php,653.8130
php,659.0650
php,480.8120
php,669.4830
php,483.6010
php,657.6610
php,657.7440
php,474.6840
php,652.5940
php,494.9500
php,650.0900
php,540.3260
php,641.4350
php,643.8730
php,652.5940
php,657.7440
php,645.0590
php,655.1180
php,657.7440
php,665.4960
php,661.6390
php,666.8480
php,664.2330
php,656.4280
php,648.8050
php,650.0090
php,653.8940
php,643.8730
php,637.7730
php,656.4280
php,632.9310
php,665.5800
php,656.4280
php,630.5750
php,652.5940
php,650.0900
php,635.3040
php,641.3560
php,639.0150
php,616.6540
php,634.1540
php,621.2500
php,636.5360
php,635.3810
php,632.9310
php,653.8940
php,652.5940
php,278.4570
php,364.5300
php,379.3280
php,372.6000
php,381.0630
php,338.8010
php,526.7760
php,509.9960
php,664.2330
php,508.4650
php,657.7440
php,481.5170
php,662.8910
php,482.1800
php,643.8730
php,491.3380
php,635.3810
php,476.0610
php,662.8910
php,492.8140
php,660.3080
php,503.8790
php,669.4830
php,664.2330
php,508.4650
php,477.4020
php,662.8910
php,487.7790
php,656.4280
php,503.8790
php,679.0050
php,670.8520
php,505.3820
php,531.7900
php,629.3660
php,674.9040
php,539.4930
php,676.2940
php,652.5940
php,673.5190
php,660.2250
php,642.6120
php,659.0650
php,672.1400
php,676.2070
php,677.6030
php,662.8910
php,668.2050
php,659.0650
php,643.8730
php,641.4350
php,660.3080
php,664.2330
php,666.8480
php,674.9040
php,670.8520
php,641.3560
php,636.5360
php,612.1970
php,661.6390
php,672.2260
php,672.1400
php,670.8520
php,674.9040
php,666.8480
php,635.3040
php,652.5940
php,665.5800
php,664.2330
php,669.4830
php,674.8170
php,676.2070
php,670.8520
php,673.5190
php,673.5190
php,665.4960
php,660.3080
php,676.2940
php,670.8520
php,676.2940
php,669.4830
php,672.2260
php,636.5360
php,673.5190
php,666.8480
php,317.0570
php,629.3660
php,467.4580
php,482.8900
php,625.8400
php,474.0410
php,387.2160
php,480.8120
php,519.4290
php,679.0050
php,615.5700
php,676.2940
php,673.5190
php,672.2260
php,677.6030
php,664.1490
php,616.6540
php,652.5940
php,631.7120
php,609.9220
php,599.0670
php,616.6540
php,624.6490
php,632.9310
php,607.8040
php,630.5750
php,630.5750
php,638.9370
php,657.6610
php,658.9820
php,662.8910
php,655.1180
php,656.4280
php,643.7940
php,611.0570
php,669.4830
php,672.1400
php,652.5940
php,665.4960
php,647.6050
php,669.5690
php,673.5190
php,674.9040
php,673.5190
php,668.2050
php,670.8520
php,670.8520
php,674.9040
php,673.6050
php,659.0650
php,669.4830
php,605.5610
php,472.7180
php,373.8470
php,495.7450
php,477.4020
php,503.1550
php,670.8520
php,673.6050
php,673.5190
php,666.8480
php,673.5190
php,672.1400
php,637.7730
php,662.8910
php,676.2070
php,666.8480
php,677.6030
php,674.9040
php,672.2260
php,677.6030
php,669.4830
php,674.9040
php,670.8520
php,672.2260
php,676.2070
php,661.6390
php,670.8520
php,515.5030
php,347.2010
php,394.4880
php,669.4830
php,676.2940
php,676.2070
php,676.2070
php,673.5190
php,645.1380
php,634.1540
php,660.3080
php,670.8520
php,668.1200
php,656.4280
php,676.2940
php,666.8480
php,566.7410
php,259.3290
php,390.8180
php,474.7260
php,395.8560
php,391.2550
php,478.0980
php,466.1720
php,388.5340
php,658.9820
php,507.6780
php,662.9750
php,489.2330
php,636.5360
php,659.0650
php,487.1000
php,611.0570
php,495.6980
php,637.6960
php,672.1400
php,498.6630
php,670.7660
php,677.6030
php,501.6170
php,672.2260
php,468.1250
php,673.5190
php,564.8520
php,676.2070
php,673.5190
php,384.9730
php,480.8560
php,513.1350
php,661.5550
php,681.7380
php,669.5690
php,669.4830
php,669.4830
php,681.7380
php,677.6030
php,677.6030
php,669.4830
php,676.2940
php,681.7380
php,684.4920
php,656.4280
php,677.6030
php,674.9040
php,366.1060
php,615.4980
php,503.8790
php,477.4020
php,636.5360
php,467.4580
php,630.5750
php,444.5840
php,485.6580
php,629.3660
php,483.6010
php,601.2620
php,672.2260
php,669.5690
php,643.8730
php,670.8520
php,673.5190
php,665.4960
php,666.8480
php,664.2330
php,669.4830
php,673.5190
php,674.8170
php,674.9040
php,674.8170
php,676.2070
php,670.8520
php,668.2050
php,672.2260
php,674.9040
php,664.2330
php,672.1400
php,672.1400
php,672.1400
php,665.4960
php,666.8480
php,666.8480
php,666.8480
php,670.8520
php,670.8520
php,670.8520
php,669.4830
php,664.2330
php,669.4830
php,665.4960
php,653.8130
php,666.8480
php,666.8480
php,662.9750
